1.03e-02
1.55e-02
1.55e-02
1.55e-02
1.03e-02
1.55e-02
1.55e-02
1.55e-02
1.03e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.03e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.03e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
1.55e-02
2.06e-02
1.55e-02
1.55e-02
5.68e-02
1.75e-01
3.30e-01
4.49e-01
5.01e-01
5.16e-01
5.21e-01
5.21e-01
5.31e-01
5.37e-01
5.42e-01
5.47e-01
5.57e-01
5.62e-01
5.62e-01
5.57e-01
5.57e-01
5.52e-01
5.52e-01
5.47e-01
5.47e-01
5.47e-01
5.47e-01
5.47e-01
5.47e-01
5.47e-01
